Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,1120,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019292538.256	,349.963,27.52,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.68,15261176,71.327,0.204,96.775,0.277,38.91,0.111,307.753,0.88,0.047,0.0,4.624,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39
0,4294967295,1121,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019292918.322	,349.598,30.103,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.31,15288724,71.124,0.204,96.327,0.276,38.787,0.111,307.776,0.881,0.047,0.0,4.676,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.659
0,4294967295,1122,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019293297.331	,346.387,29.411,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.1,15219420,70.791,0.205,95.376,0.276,38.607,0.112,305.362,0.882,0.047,0.0,4.602,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.103
0,4294967295,1123,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019293677.305	,349.356,33.587,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,349.07,15310257,70.975,0.203,96.516,0.276,38.719,0.111,307.121,0.88,0.047,0.0,4.632,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.858
0,4294967295,1124,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019294054.524	,346.68,27.863,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,346.28,15204744,70.896,0.205,94.299,0.272,38.677,0.112,306.542,0.885,0.047,0.0,4.648,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.931
0,4294967295,1125,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019294430.045	,347.442,28.841,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.18,15254683,70.848,0.204,95.293,0.274,38.649,0.111,306.355,0.882,0.047,0.0,4.627,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.034
0,4294967295,1126,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019294804.753	,348.074,27.266,1024,0,YES,"""512,512;512,512""",FLOAT16;FLOAT16,ND;ND,"""512,512""",FLOAT,ND,N/A,347.81,15236170,71.062,0.204,94.949,0.273,38.771,0.111,307.577,0.884,0.047,0.0,4.652,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.746
0,4294967295,1127,1,aclnnInplaceNormal_StatelessRandomNormalV2AiCore_StatelessRandomNormalV2,StatelessRandomNormalV2,dynamic,AI_VECTOR_CORE,1775117019350002.949	,18.25,54850.122,56,0,NO,"""2;1;2;""",INT64;UINT64;UINT64;INT32,ND;ND;ND;ND,"""1024,1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98,1575116,16.486,0.917,1.485,0.083,0.161,0.009,1.177,0.065,0.0,0
0,4294967295,1128,1,aclnnInplaceNormal_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1775117019350065.861	,3.786,44.662,50,0,NO,"""1024,1024;""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,218842,1.403,0.4,1.749,0.498,0.736,0.21,0.965,0.275,0.031,0
0,4294967295,1129,1,aclnnInplaceNormal_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775117019350088.010	,3.055,18.363,50,0,NO,"""1024,1024;""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,175608,1.503,0.541,1.202,0.432,0.773,0.278,0.848,0.305,0.03,0
0,4294967295,1130,1,aclnnInplaceNormal_StatelessRandomNormalV2AiCore_StatelessRandomNormalV2,StatelessRandomNormalV2,dynamic,AI_VECTOR_CORE,1775117019350162.744	,18.837,71.679,56,0,NO,"""2;1;2;""",INT64;UINT64;UINT64;INT32,ND;ND;ND;ND,"""1024,1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.56,1594159,16.815,0.906,1.789,0.096,0.266,0.014,0.373,0.02,0.0,0
0,4294967295,1131,1,aclnnInplaceNormal_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1775117019350181.603	,3.274,0.022,50,0,NO,"""1024,1024;""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,181540,1.574,0.525,1.475,0.492,0.788,0.263,0.627,0.209,0.0,0
0,4294967295,1132,1,aclnnInplaceNormal_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1775117019350190.382	,3.27,5.505,50,0,NO,"""1024,1024;""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,187254,1.479,0.491,1.181,0.392,0.737,0.245,0.976,0.324,0.0,0
0,4294967295,1133,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019350306.221	,2430.113,112.569,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2429.85,109410976,553.073,0.228,612.572,0.252,302.606,0.125,2236.952,0.921,0.182,0.0,35.538,0.015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.452
0,4294967295,1134,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019353251.677	,2396.595,515.343,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2396.35,107961453,552.771,0.231,617.731,0.258,302.262,0.126,2217.716,0.925,0.182,0.0,17.631,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.506
0,4294967295,1135,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019355697.264	,2400.274,48.992,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.03,108187351,552.464,0.23,620.321,0.258,302.05,0.126,2218.736,0.924,0.182,0.0,17.659,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.56
0,4294967295,1136,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019358135.348	,2402.328,37.81,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.07,108083098,553.467,0.23,619.112,0.258,302.629,0.126,2222.642,0.925,0.182,0.0,17.662,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.383
0,4294967295,1137,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019360576.112	,2402.25,38.436,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2401.99,108092758,553.399,0.23,620.698,0.258,302.584,0.126,2221.028,0.925,0.182,0.0,17.645,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.395
0,4294967295,1138,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019363017.700	,2399.354,39.338,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.11,108101555,552.69,0.23,619.143,0.258,302.217,0.126,2218.936,0.925,0.182,0.0,17.663,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.52
0,4294967295,1139,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019365450.199	,2408.802,33.145,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2408.56,108399971,553.34,0.23,620.403,0.258,302.557,0.126,2227.489,0.925,0.182,0.0,17.807,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.406
0,4294967295,1140,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019367893.903	,2397.994,34.902,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2397.74,108093379,552.416,0.23,615.739,0.257,302.123,0.126,2219.802,0.926,0.182,0.0,17.786,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.568
0,4294967295,1141,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019370333.414	,2405.799,41.517,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2405.54,108293273,553.19,0.23,622.543,0.259,302.47,0.126,2222.236,0.924,0.182,0.0,17.805,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.432
0,4294967295,1142,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019372774.766	,2408.132,35.553,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2407.89,108209700,554.158,0.23,620.614,0.258,303.027,0.126,2227.211,0.925,0.182,0.0,17.767,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.262
0,4294967295,1143,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019375215.573	,2401.742,32.675,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2401.48,108144256,553.018,0.23,619.557,0.258,302.369,0.126,2221.146,0.925,0.182,0.0,17.71,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.462
0,4294967295,1144,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019377651.035	,2398.198,33.72,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2397.93,108086620,552.495,0.23,620.246,0.259,302.061,0.126,2217.01,0.925,0.182,0.0,17.648,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.554
0,4294967295,1145,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019380081.517	,2402.556,32.284,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.29,108136797,553.242,0.23,617.015,0.257,302.561,0.126,2224.018,0.926,0.182,0.0,17.743,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.422
0,4294967295,1146,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019382516.562	,2398.674,32.489,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2398.41,108021577,552.938,0.231,619.64,0.258,302.343,0.126,2218.032,0.925,0.182,0.0,17.736,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.476
0,4294967295,1147,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019384952.609	,2399.249,37.373,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2398.98,108100311,552.667,0.23,619.386,0.258,302.227,0.126,2218.197,0.925,0.182,0.0,17.762,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.524
0,4294967295,1148,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019387386.764	,2404.693,34.906,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2404.44,108156064,553.639,0.23,619.095,0.257,302.721,0.126,2225.02,0.925,0.182,0.0,17.692,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.353
0,4294967295,1149,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019440249.310	,2401.31,50457.853,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2401.07,108093596,553.182,0.23,619.135,0.258,302.474,0.126,2221.452,0.925,0.182,0.0,17.66,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.434
0,4294967295,1150,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019443025.969	,2397.019,375.349,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2396.77,107944800,552.953,0.231,617.936,0.258,302.392,0.126,2217.596,0.925,0.182,0.0,17.68,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.474
0,4294967295,1151,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019445472.123	,2406.21,49.135,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2405.98,108184027,553.85,0.23,620.503,0.258,302.852,0.126,2225.218,0.925,0.182,0.0,17.79,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.317
0,4294967295,1152,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019447915.388	,2401.367,37.055,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2401.12,108076732,553.28,0.23,620.527,0.258,302.515,0.126,2220.214,0.925,0.182,0.0,17.661,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.416
0,4294967295,1153,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019450353.080	,2398.676,36.325,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2398.43,108004501,553.03,0.231,619.968,0.258,302.387,0.126,2217.915,0.925,0.182,0.0,17.632,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.46
0,4294967295,1154,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019452786.609	,2400.785,34.853,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.54,108074960,553.156,0.23,619.777,0.258,302.438,0.126,2220.201,0.925,0.182,0.0,17.641,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.438
0,4294967295,1155,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019455349.046	,2410.455,161.652,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2410.2,108170172,554.893,0.23,623.804,0.259,303.373,0.126,2227.343,0.924,0.183,0.0,17.742,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.133
0,4294967295,1156,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019457795.647	,2397.902,36.146,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2397.54,107965885,553.023,0.231,619.703,0.258,302.344,0.126,2217.48,0.925,0.182,0.0,17.696,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.457
0,4294967295,1157,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019460226.677	,2403.922,33.128,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2403.7,108245203,553.013,0.23,621.17,0.258,302.365,0.126,2221.845,0.924,0.182,0.0,17.695,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.464
0,4294967295,1158,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019462660.905	,2400.964,30.306,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.72,108169504,552.714,0.23,620.175,0.258,302.207,0.126,2219.814,0.925,0.182,0.0,17.651,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.516
0,4294967295,1159,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019465092.259	,2398.491,30.39,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2398.27,108071463,552.651,0.23,618.47,0.258,302.201,0.126,2218.472,0.925,0.182,0.0,17.754,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.528
0,4294967295,1160,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019467522.871	,2399.448,32.121,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.17,108005233,553.197,0.231,617.105,0.257,302.511,0.126,2221.332,0.926,0.182,0.0,17.658,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.43
0,4294967295,1161,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019469954.572	,2402.371,32.253,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.07,108194131,552.899,0.23,619.671,0.258,302.289,0.126,2221.796,0.925,0.182,0.0,17.671,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.481
0,4294967295,1162,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019472391.903	,2404.996,34.96,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2404.72,108234046,553.304,0.23,619.736,0.258,302.544,0.126,2224.386,0.925,0.182,0.0,17.759,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.411
0,4294967295,1163,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019474827.088	,2400.941,30.189,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.66,108111317,552.997,0.23,616.121,0.257,302.448,0.126,2223.207,0.926,0.182,0.0,17.626,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.465
0,4294967295,1164,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019477255.677	,2401.111,27.648,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.87,108117608,553.014,0.23,615.745,0.256,302.445,0.126,2223.745,0.926,0.182,0.0,17.7,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.464
0,4294967295,1165,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019479690.608	,2403.192,33.82,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.95,108255255,552.789,0.23,618.517,0.257,302.285,0.126,2223.035,0.925,0.182,0.0,17.729,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.503
0,4294967295,1166,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019482124.829	,2398.194,31.029,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2397.97,108008238,552.905,0.231,619.923,0.259,302.302,0.126,2217.51,0.925,0.182,0.0,17.542,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.483
0,4294967295,1167,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019484551.514	,2404.944,28.491,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2404.7,108202076,553.463,0.23,619.187,0.257,302.643,0.126,2225.014,0.925,0.182,0.0,17.684,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.384
0,4294967295,1168,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019486985.606	,2404.982,29.148,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2404.7,108137071,553.796,0.23,620.455,0.258,302.791,0.126,2224.189,0.925,0.182,0.0,17.671,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.324
0,4294967295,1169,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019489418.326	,2399.686,27.738,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.42,108005530,553.253,0.231,617.972,0.258,302.531,0.126,2220.718,0.926,0.182,0.0,17.691,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.42
0,4294967295,1170,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019491849.892	,2407.232,31.88,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2406.95,108196540,554.01,0.23,621.604,0.258,302.906,0.126,2225.409,0.925,0.182,0.0,17.754,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.287
0,4294967295,1171,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019494286.570	,2403.298,29.446,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2403.03,108117464,553.512,0.23,620.059,0.258,302.655,0.126,2222.703,0.925,0.182,0.0,17.659,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.375
0,4294967295,1172,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019496719.675	,2400.315,29.807,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.1,108076964,553.044,0.23,616.998,0.257,302.422,0.126,2222.265,0.926,0.182,0.0,17.665,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.459
0,4294967295,1173,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019499151.004	,2398.343,31.014,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2398.13,108050774,552.724,0.23,615.77,0.257,302.301,0.126,2220.566,0.926,0.182,0.0,17.686,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.516
0,4294967295,1174,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019501576.552	,2400.217,27.205,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.99,108245464,552.158,0.23,620.36,0.258,301.902,0.126,2218.532,0.924,0.182,0.0,17.65,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.615
0,4294967295,1175,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019504007.212	,2397.704,30.443,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2397.47,107964875,553.012,0.231,619.103,0.258,302.38,0.126,2217.65,0.925,0.182,0.0,17.652,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.464
0,4294967295,1176,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019506432.132	,2401.537,27.216,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2401.22,108148875,552.934,0.23,621.673,0.259,302.279,0.126,2219.48,0.924,0.182,0.0,17.541,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.474
0,4294967295,1177,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117019508869.348	,2406.959,35.679,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2406.66,108258509,553.626,0.23,621.68,0.258,302.715,0.126,2224.551,0.924,0.182,0.0,17.825,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.353
