Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnInplaceNormal_MulAiCore_Mul,AI_VECTOR_CORE,1,1131,3.274,1775117019350181.602	,1775117019350184.876	
0,aclnnInplaceNormal_AddAiCore_Add,AI_VECTOR_CORE,1,1132,3.27,1775117019350190.381	,1775117019350193.651	
0,matmul_kernel,AI_CORE,1,1133,2430.113,1775117019350306.220	,1775117019352736.333	
0,matmul_kernel,AI_CORE,1,1134,2396.595,1775117019353251.676	,1775117019355648.271	
0,matmul_kernel,AI_CORE,1,1135,2400.274,1775117019355697.263	,1775117019358097.537	
0,matmul_kernel,AI_CORE,1,1136,2402.328,1775117019358135.347	,1775117019360537.675	
0,matmul_kernel,AI_CORE,1,1137,2402.25,1775117019360576.111	,1775117019362978.361	
0,matmul_kernel,AI_CORE,1,1138,2399.354,1775117019363017.699	,1775117019365417.053	
0,matmul_kernel,AI_CORE,1,1139,2408.802,1775117019365450.198	,1775117019367859.000	
0,matmul_kernel,AI_CORE,1,1140,2397.994,1775117019367893.902	,1775117019370291.896	
0,matmul_kernel,AI_CORE,1,1141,2405.799,1775117019370333.413	,1775117019372739.212	
0,matmul_kernel,AI_CORE,1,1142,2408.132,1775117019372774.765	,1775117019375182.897	
0,matmul_kernel,AI_CORE,1,1143,2401.742,1775117019375215.572	,1775117019377617.314	
0,matmul_kernel,AI_CORE,1,1144,2398.198,1775117019377651.034	,1775117019380049.232	
0,matmul_kernel,AI_CORE,1,1145,2402.556,1775117019380081.516	,1775117019382484.072	
0,matmul_kernel,AI_CORE,1,1146,2398.674,1775117019382516.561	,1775117019384915.235	
0,matmul_kernel,AI_CORE,1,1147,2399.249,1775117019384952.608	,1775117019387351.857	
0,matmul_kernel,AI_CORE,1,1148,2404.693,1775117019387386.763	,1775117019389791.456	
0,matmul_kernel,AI_CORE,1,1149,2401.31,1775117019440249.309	,1775117019442650.619	
0,matmul_kernel,AI_CORE,1,1150,2397.019,1775117019443025.968	,1775117019445422.987	
0,matmul_kernel,AI_CORE,1,1151,2406.21,1775117019445472.122	,1775117019447878.332	
0,matmul_kernel,AI_CORE,1,1152,2401.367,1775117019447915.387	,1775117019450316.754	
0,matmul_kernel,AI_CORE,1,1153,2398.676,1775117019450353.079	,1775117019452751.755	
0,matmul_kernel,AI_CORE,1,1154,2400.785,1775117019452786.608	,1775117019455187.393	
0,matmul_kernel,AI_CORE,1,1155,2410.455,1775117019455349.045	,1775117019457759.500	
0,matmul_kernel,AI_CORE,1,1156,2397.902,1775117019457795.646	,1775117019460193.548	
0,matmul_kernel,AI_CORE,1,1157,2403.922,1775117019460226.676	,1775117019462630.598	
0,matmul_kernel,AI_CORE,1,1158,2400.964,1775117019462660.904	,1775117019465061.868	
0,matmul_kernel,AI_CORE,1,1159,2398.491,1775117019465092.258	,1775117019467490.749	
0,matmul_kernel,AI_CORE,1,1160,2399.448,1775117019467522.870	,1775117019469922.318	
0,matmul_kernel,AI_CORE,1,1161,2402.371,1775117019469954.571	,1775117019472356.942	
0,matmul_kernel,AI_CORE,1,1162,2404.996,1775117019472391.902	,1775117019474796.898	
0,matmul_kernel,AI_CORE,1,1163,2400.941,1775117019474827.087	,1775117019477228.028	
0,matmul_kernel,AI_CORE,1,1164,2401.111,1775117019477255.676	,1775117019479656.787	
0,matmul_kernel,AI_CORE,1,1165,2403.192,1775117019479690.607	,1775117019482093.799	
0,matmul_kernel,AI_CORE,1,1166,2398.194,1775117019482124.828	,1775117019484523.022	
0,matmul_kernel,AI_CORE,1,1167,2404.944,1775117019484551.513	,1775117019486956.457	
0,matmul_kernel,AI_CORE,1,1168,2404.982,1775117019486985.605	,1775117019489390.587	
0,matmul_kernel,AI_CORE,1,1169,2399.686,1775117019489418.325	,1775117019491818.011	
0,matmul_kernel,AI_CORE,1,1170,2407.232,1775117019491849.891	,1775117019494257.123	
0,matmul_kernel,AI_CORE,1,1171,2403.298,1775117019494286.569	,1775117019496689.867	
0,matmul_kernel,AI_CORE,1,1172,2400.315,1775117019496719.674	,1775117019499119.989	
0,matmul_kernel,AI_CORE,1,1173,2398.343,1775117019499151.003	,1775117019501549.346	
0,matmul_kernel,AI_CORE,1,1174,2400.217,1775117019501576.551	,1775117019503976.768	
0,matmul_kernel,AI_CORE,1,1175,2397.704,1775117019504007.211	,1775117019506404.915	
0,matmul_kernel,AI_CORE,1,1176,2401.537,1775117019506432.131	,1775117019508833.668	
0,matmul_kernel,AI_CORE,1,1177,2406.959,1775117019508869.347	,1775117019511276.306	
0,matmul_kernel,AI_CORE,1,1178,2400.717,1775117019511305.618	,1775117019513706.335	
0,matmul_kernel,AI_CORE,1,1179,2401.982,1775117019513735.728	,1775117019516137.710	
0,matmul_kernel,AI_CORE,1,1180,2398.368,1775117019516164.750	,1775117019518563.118	
0,matmul_kernel,AI_CORE,1,1181,2399.911,1775117019518592.770	,1775117019520992.681	
0,matmul_kernel,AI_CORE,1,1182,2397.969,1775117019521020.140	,1775117019523418.109	
0,matmul_kernel,AI_CORE,1,1183,2402.384,1775117019523449.278	,1775117019525851.662	
0,matmul_kernel,AI_CORE,1,1184,2396.6,1775117019525880.003	,1775117019528276.603	
0,matmul_kernel,AI_CORE,1,1185,2404.189,1775117019528305.816	,1775117019530710.005	
0,matmul_kernel,AI_CORE,1,1186,2405.369,1775117019530740.026	,1775117019533145.395	
0,matmul_kernel,AI_CORE,1,1187,2400.139,1775117019533172.095	,1775117019535572.234	
0,matmul_kernel,AI_CORE,1,1188,2408.564,1775117019535599.069	,1775117019538007.633	
0,matmul_kernel,AI_CORE,1,1189,2399.256,1775117019538033.452	,1775117019540432.708	
0,matmul_kernel,AI_CORE,1,1190,2397.239,1775117019540461.928	,1775117019542859.167	
0,matmul_kernel,AI_CORE,1,1191,2399.374,1775117019542885.437	,1775117019545284.811	
0,matmul_kernel,AI_CORE,1,1192,2405.799,1775117019545317.292	,1775117019547723.091	
0,matmul_kernel,AI_CORE,1,1193,2405.895,1775117019547751.828	,1775117019550157.723	
0,matmul_kernel,AI_CORE,1,1194,2409.853,1775117019550187.799	,1775117019552597.652	
0,matmul_kernel,AI_CORE,1,1195,2400.616,1775117019552628.174	,1775117019555028.790	
0,matmul_kernel,AI_CORE,1,1196,2398.596,1775117019555056.018	,1775117019557454.614	
0,matmul_kernel,AI_CORE,1,1197,2402.933,1775117019557484.728	,1775117019559887.661	
0,matmul_kernel,AI_CORE,1,1198,2399.826,1775117019559917.021	,1775117019562316.847	
0,matmul_kernel,AI_CORE,1,1199,2403.709,1775117019562346.027	,1775117019564749.736	
0,matmul_kernel,AI_CORE,1,1200,2401.559,1775117019564780.641	,1775117019567182.200	
0,matmul_kernel,AI_CORE,1,1201,2404.016,1775117019567210.267	,1775117019569614.283	
0,matmul_kernel,AI_CORE,1,1202,2400.194,1775117019569646.917	,1775117019572047.111	
0,matmul_kernel,AI_CORE,1,1203,2408.233,1775117019572077.308	,1775117019574485.541	
0,matmul_kernel,AI_CORE,1,1204,2402.806,1775117019574516.512	,1775117019576919.318	
0,matmul_kernel,AI_CORE,1,1205,2400.046,1775117019576949.913	,1775117019579349.959	
0,matmul_kernel,AI_CORE,1,1206,2402.454,1775117019579376.572	,1775117019581779.026	
0,matmul_kernel,AI_CORE,1,1207,2402.876,1775117019581813.199	,1775117019584216.075	
0,matmul_kernel,AI_CORE,1,1208,2399.429,1775117019584244.408	,1775117019586643.837	
0,matmul_kernel,AI_CORE,1,1209,2398.448,1775117019586673.526	,1775117019589071.974	
0,matmul_kernel,AI_CORE,1,1210,2400.916,1775117019589103.734	,1775117019591504.650	
0,matmul_kernel,AI_CORE,1,1211,2406.559,1775117019591534.154	,1775117019593940.713	
0,matmul_kernel,AI_CORE,1,1212,2401.967,1775117019593971.292	,1775117019596373.259	
0,matmul_kernel,AI_CORE,1,1213,2408.699,1775117019596399.923	,1775117019598808.622	
0,matmul_kernel,AI_CORE,1,1214,2415.601,1775117019598841.453	,1775117019601257.054	
0,matmul_kernel,AI_CORE,1,1215,2401.217,1775117019601286.065	,1775117019603687.282	
0,matmul_kernel,AI_CORE,1,1216,2402.948,1775117019603716.681	,1775117019606119.629	
0,matmul_kernel,AI_CORE,1,1217,2412.303,1775117019606150.987	,1775117019608563.290	
0,matmul_kernel,AI_CORE,1,1218,2406.325,1775117019608592.409	,1775117019610998.734	
0,matmul_kernel,AI_CORE,1,1219,2406.196,1775117019611027.366	,1775117019613433.562	
0,matmul_kernel,AI_CORE,1,1220,2408.176,1775117019613462.289	,1775117019615870.465	
0,matmul_kernel,AI_CORE,1,1221,2398.143,1775117019615898.116	,1775117019618296.259	
0,matmul_kernel,AI_CORE,1,1222,2401.894,1775117019618327.830	,1775117019620729.724	
0,matmul_kernel,AI_CORE,1,1223,2400.153,1775117019620756.336	,1775117019623156.489	
0,matmul_kernel,AI_CORE,1,1224,2396.034,1775117019623185.657	,1775117019625581.691	
0,matmul_kernel,AI_CORE,1,1225,2400.304,1775117019625608.073	,1775117019628008.377	
0,matmul_kernel,AI_CORE,1,1226,2406.851,1775117019628036.539	,1775117019630443.390	
0,matmul_kernel,AI_CORE,1,1227,2400.304,1775117019630470.580	,1775117019632870.884	
0,matmul_kernel,AI_CORE,1,1228,2397.233,1775117019632901.159	,1775117019635298.392	
0,matmul_kernel,AI_CORE,1,1229,2399.469,1775117019635328.592	,1775117019637728.061	
0,matmul_kernel,AI_CORE,1,1230,2397.92,1775117019637760.486	,1775117019640158.406	
0,matmul_kernel,AI_CORE,1,1231,2398.453,1775117019640186.384	,1775117019642584.837	
0,matmul_kernel,AI_CORE,1,1232,2401.513,1775117019642616.154	,1775117019645017.667	
0,matmul_kernel,AI_CORE,1,1233,2402.146,1775117019645044.339	,1775117019647446.485	
0,matmul_kernel,AI_CORE,1,1234,2397.674,1775117019647474.060	,1775117019649871.734	
0,matmul_kernel,AI_CORE,1,1235,2404.647,1775117019649899.021	,1775117019652303.668	
0,matmul_kernel,AI_CORE,1,1236,2400.959,1775117019652335.555	,1775117019654736.514	
0,matmul_kernel,AI_CORE,1,1237,2401.18,1775117019654774.961	,1775117019657176.141	
0,matmul_kernel,AI_CORE,1,1238,2402.68,1775117019657207.573	,1775117019659610.253	
0,matmul_kernel,AI_CORE,1,1239,2402.459,1775117019659636.474	,1775117019662038.933	
0,matmul_kernel,AI_CORE,1,1240,2403.253,1775117019662069.742	,1775117019664472.995	
0,matmul_kernel,AI_CORE,1,1241,2402.989,1775117019664501.121	,1775117019666904.110	
0,matmul_kernel,AI_CORE,1,1242,2398.424,1775117019666931.964	,1775117019669330.388	
0,matmul_kernel,AI_CORE,1,1243,2408.943,1775117019669358.593	,1775117019671767.536	
0,matmul_kernel,AI_CORE,1,1244,2404.364,1775117019671799.145	,1775117019674203.509	
0,matmul_kernel,AI_CORE,1,1245,2401.215,1775117019674235.151	,1775117019676636.366	
0,matmul_kernel,AI_CORE,1,1246,2402.265,1775117019676668.879	,1775117019679071.144	
0,matmul_kernel,AI_CORE,1,1247,2400.828,1775117019679099.212	,1775117019681500.040	
0,matmul_kernel,AI_CORE,1,1248,2398.1,1775117019681527.309	,1775117019683925.409	
0,matmul_kernel,AI_CORE,1,1249,2405.062,1775117019683955.313	,1775117019686360.375	
0,matmul_kernel,AI_CORE,1,1250,2403.002,1775117019686390.925	,1775117019688793.927	
0,matmul_kernel,AI_CORE,1,1251,2403.147,1775117019688822.324	,1775117019691225.471	
0,matmul_kernel,AI_CORE,1,1252,2401.794,1775117019691256.026	,1775117019693657.820	
0,matmul_kernel,AI_CORE,1,1253,2402.721,1775117019693687.486	,1775117019696090.207	
0,matmul_kernel,AI_CORE,1,1254,2398.268,1775117019696117.399	,1775117019698515.667	
0,matmul_kernel,AI_CORE,1,1255,2399.453,1775117019698545.287	,1775117019700944.740	
0,matmul_kernel,AI_CORE,1,1256,2400.354,1775117019700975.808	,1775117019703376.162	
0,matmul_kernel,AI_CORE,1,1257,2400.336,1775117019703403.539	,1775117019705803.875	
0,matmul_kernel,AI_CORE,1,1258,2407.562,1775117019705833.779	,1775117019708241.341	
0,matmul_kernel,AI_CORE,1,1259,2402.819,1775117019708267.426	,1775117019710670.245	
0,matmul_kernel,AI_CORE,1,1260,2407.451,1775117019710704.534	,1775117019713111.985	
0,matmul_kernel,AI_CORE,1,1261,2402.279,1775117019713139.953	,1775117019715542.232	
0,matmul_kernel,AI_CORE,1,1262,2400.196,1775117019715570.697	,1775117019717970.893	
0,matmul_kernel,AI_CORE,1,1263,2403.681,1775117019717997.405	,1775117019720401.086	
0,matmul_kernel,AI_CORE,1,1264,2396.503,1775117019720431.178	,1775117019722827.681	
0,matmul_kernel,AI_CORE,1,1265,2403.798,1775117019722854.071	,1775117019725257.869	
0,matmul_kernel,AI_CORE,1,1266,2405.395,1775117019725288.768	,1775117019727694.163	
0,matmul_kernel,AI_CORE,1,1267,2403.582,1775117019727719.965	,1775117019730123.547	
0,matmul_kernel,AI_CORE,1,1268,2400.63,1775117019730154.946	,1775117019732555.576	
0,matmul_kernel,AI_CORE,1,1269,2402.609,1775117019732584.133	,1775117019734986.742	
0,matmul_kernel,AI_CORE,1,1270,2398.712,1775117019735014.810	,1775117019737413.522	
0,matmul_kernel,AI_CORE,1,1271,2401.466,1775117019737444.446	,1775117019739845.912	
0,matmul_kernel,AI_CORE,1,1272,2399.156,1775117019739873.548	,1775117019742272.704	
0,matmul_kernel,AI_CORE,1,1273,2398.028,1775117019742303.875	,1775117019744701.903	
0,matmul_kernel,AI_CORE,1,1274,2400.084,1775117019744733.592	,1775117019747133.676	
0,matmul_kernel,AI_CORE,1,1275,2400.831,1775117019747168.487	,1775117019749569.318	
0,matmul_kernel,AI_CORE,1,1276,2396.695,1775117019749601.421	,1775117019751998.116	
0,matmul_kernel,AI_CORE,1,1277,2403.273,1775117019752029.233	,1775117019754432.506	
0,matmul_kernel,AI_CORE,1,1278,2400.996,1775117019754460.540	,1775117019756861.536	
0,matmul_kernel,AI_CORE,1,1279,2399.856,1775117019756889.750	,1775117019759289.606	
0,matmul_kernel,AI_CORE,1,1280,2400.147,1775117019759318.135	,1775117019761718.282	
0,matmul_kernel,AI_CORE,1,1281,2400.614,1775117019761747.600	,1775117019764148.214	
0,matmul_kernel,AI_CORE,1,1282,2400.276,1775117019764178.175	,1775117019766578.451	
0,matmul_kernel,AI_CORE,1,1283,2397.301,1775117019766604.151	,1775117019769001.452	
0,matmul_kernel,AI_CORE,1,1284,2405.15,1775117019769028.937	,1775117019771434.087	
0,matmul_kernel,AI_CORE,1,1285,2409.457,1775117019771464.471	,1775117019773873.928	
0,matmul_kernel,AI_CORE,1,1286,2404.468,1775117019773904.733	,1775117019776309.201	
0,matmul_kernel,AI_CORE,1,1287,2405.958,1775117019776338.577	,1775117019778744.535	
0,matmul_kernel,AI_CORE,1,1288,2398.55,1775117019778776.350	,1775117019781174.900	
0,matmul_kernel,AI_CORE,1,1289,2399.464,1775117019781200.373	,1775117019783599.837	
0,matmul_kernel,AI_CORE,1,1290,2403.083,1775117019783630.130	,1775117019786033.213	
0,matmul_kernel,AI_CORE,1,1291,2403.648,1775117019786065.263	,1775117019788468.911	
0,matmul_kernel,AI_CORE,1,1292,2399.545,1775117019788497.074	,1775117019790896.619	
0,matmul_kernel,AI_CORE,1,1293,2410.508,1775117019790925.295	,1775117019793335.803	
0,matmul_kernel,AI_CORE,1,1294,2404.749,1775117019793365.314	,1775117019795770.063	
0,matmul_kernel,AI_CORE,1,1295,2399.774,1775117019795798.871	,1775117019798198.645	
0,matmul_kernel,AI_CORE,1,1296,2398.236,1775117019798228.821	,1775117019800627.057	
0,matmul_kernel,AI_CORE,1,1297,2398.878,1775117019800656.718	,1775117019803055.596	
0,matmul_kernel,AI_CORE,1,1298,2398.907,1775117019803083.224	,1775117019805482.131	
0,matmul_kernel,AI_CORE,1,1299,2401.162,1775117019805513.116	,1775117019807914.278	
0,matmul_kernel,AI_CORE,1,1300,2398.008,1775117019807943.005	,1775117019810341.013	
0,matmul_kernel,AI_CORE,1,1301,2395.743,1775117019810372.315	,1775117019812768.058	
0,matmul_kernel,AI_CORE,1,1302,2398.455,1775117019812795.756	,1775117019815194.211	
0,matmul_kernel,AI_CORE,1,1303,2402.245,1775117019815224.817	,1775117019817627.062	
0,matmul_kernel,AI_CORE,1,1304,2396.397,1775117019817654.338	,1775117019820050.735	
0,matmul_kernel,AI_CORE,1,1305,2401.921,1775117019820083.368	,1775117019822485.289	
0,matmul_kernel,AI_CORE,1,1306,2395.24,1775117019822555.745	,1775117019824950.985	
0,matmul_kernel,AI_CORE,1,1307,2402.804,1775117019824983.434	,1775117019827386.238	
0,matmul_kernel,AI_CORE,1,1308,2396.653,1775117019827414.814	,1775117019829811.467	
0,matmul_kernel,AI_CORE,1,1309,2400.364,1775117019829843.037	,1775117019832243.401	
0,matmul_kernel,AI_CORE,1,1310,2400.097,1775117019832272.835	,1775117019834672.932	
0,matmul_kernel,AI_CORE,1,1311,2401.055,1775117019834704.920	,1775117019837105.975	
0,matmul_kernel,AI_CORE,1,1312,2401.6,1775117019837136.975	,1775117019839538.575	
0,matmul_kernel,AI_CORE,1,1313,2404.05,1775117019839567.402	,1775117019841971.452	
0,matmul_kernel,AI_CORE,1,1314,2403.748,1775117019842003.782	,1775117019844407.530	
0,matmul_kernel,AI_CORE,1,1315,2397.072,1775117019844436.898	,1775117019846833.970	
0,matmul_kernel,AI_CORE,1,1316,2397.836,1775117019846863.333	,1775117019849261.169	
0,matmul_kernel,AI_CORE,1,1317,2410.269,1775117019849287.363	,1775117019851697.632	
0,matmul_kernel,AI_CORE,1,1318,2399.43,1775117019851730.292	,1775117019854129.722	
0,matmul_kernel,AI_CORE,1,1319,2404.352,1775117019854157.864	,1775117019856562.216	
0,matmul_kernel,AI_CORE,1,1320,2402.246,1775117019856596.303	,1775117019858998.549	
0,matmul_kernel,AI_CORE,1,1321,2396.38,1775117019859026.770	,1775117019861423.150	
0,matmul_kernel,AI_CORE,1,1322,2401.31,1775117019861451.011	,1775117019863852.321	
0,matmul_kernel,AI_CORE,1,1323,2402.566,1775117019863881.340	,1775117019866283.906	
0,matmul_kernel,AI_CORE,1,1324,2397.232,1775117019866312.120	,1775117019868709.352	
0,matmul_kernel,AI_CORE,1,1325,2399.951,1775117019868735.492	,1775117019871135.443	
0,matmul_kernel,AI_CORE,1,1326,2401.714,1775117019871166.729	,1775117019873568.443	
0,matmul_kernel,AI_CORE,1,1327,2395.226,1775117019873596.915	,1775117019875992.141	
0,matmul_kernel,AI_CORE,1,1328,2398.443,1775117019876022.386	,1775117019878420.829	
0,matmul_kernel,AI_CORE,1,1329,2402.967,1775117019878448.154	,1775117019880851.121	
0,matmul_kernel,AI_CORE,1,1330,2403.861,1775117019880877.774	,1775117019883281.635	
0,matmul_kernel,AI_CORE,1,1331,2399.888,1775117019883309.765	,1775117019885709.653	
0,matmul_kernel,AI_CORE,1,1332,2403.728,1775117019885739.522	,1775117019888143.250	
0,matmul_kernel,AI_CORE,1,1333,2397.085,1775117019888169.720	,1775117019890566.805	
0,matmul_kernel,AI_CORE,1,1334,2401.395,1775117019890593.963	,1775117019892995.358	
0,matmul_kernel,AI_CORE,1,1335,2398.321,1775117019893030.004	,1775117019895428.325	
0,matmul_kernel,AI_CORE,1,1336,2401.381,1775117019895458.441	,1775117019897859.822	
0,matmul_kernel,AI_CORE,1,1337,2396.911,1775117019897885.864	,1775117019900282.775	
0,matmul_kernel,AI_CORE,1,1338,2401.281,1775117019900317.565	,1775117019902718.846	
0,matmul_kernel,AI_CORE,1,1339,2399.767,1775117019902743.489	,1775117019905143.256	
0,matmul_kernel,AI_CORE,1,1340,2401.885,1775117019905170.140	,1775117019907572.025	
0,matmul_kernel,AI_CORE,1,1341,2397.677,1775117019907601.534	,1775117019909999.211	
0,matmul_kernel,AI_CORE,1,1342,2397.926,1775117019910027.626	,1775117019912425.552	
0,matmul_kernel,AI_CORE,1,1343,2409.757,1775117019912453.115	,1775117019914862.872	
0,matmul_kernel,AI_CORE,1,1344,2395.681,1775117019914891.562	,1775117019917287.243	
0,matmul_kernel,AI_CORE,1,1345,2396.749,1775117019917312.695	,1775117019919709.444	
0,matmul_kernel,AI_CORE,1,1346,2399.86,1775117019919738.715	,1775117019922138.575	
0,matmul_kernel,AI_CORE,1,1347,2401.914,1775117019922165.051	,1775117019924566.965	
0,matmul_kernel,AI_CORE,1,1348,2399.927,1775117019924597.534	,1775117019926997.461	
0,matmul_kernel,AI_CORE,1,1349,2401.263,1775117019927026.633	,1775117019929427.896	
0,matmul_kernel,AI_CORE,1,1350,2404.061,1775117019929460.031	,1775117019931864.092	
0,matmul_kernel,AI_CORE,1,1351,2406.973,1775117019931890.328	,1775117019934297.301	
0,matmul_kernel,AI_CORE,1,1352,2401.036,1775117019934324.693	,1775117019936725.729	
0,matmul_kernel,AI_CORE,1,1353,2404.451,1775117019936751.587	,1775117019939156.038	
0,matmul_kernel,AI_CORE,1,1354,2402.847,1775117019939183.574	,1775117019941586.421	
0,matmul_kernel,AI_CORE,1,1355,2397.082,1775117019941615.349	,1775117019944012.431	
0,matmul_kernel,AI_CORE,1,1356,2400.794,1775117019944043.933	,1775117019946444.727	
0,matmul_kernel,AI_CORE,1,1357,2400.538,1775117019946469.699	,1775117019948870.237	
0,matmul_kernel,AI_CORE,1,1358,2399.533,1775117019948900.077	,1775117019951299.610	
0,matmul_kernel,AI_CORE,1,1359,2402.374,1775117019951325.347	,1775117019953727.721	
0,matmul_kernel,AI_CORE,1,1360,2402.208,1775117019953755.125	,1775117019956157.333	
0,matmul_kernel,AI_CORE,1,1361,2404.957,1775117019956187.159	,1775117019958592.116	
0,matmul_kernel,AI_CORE,1,1362,2396.776,1775117019958620.199	,1775117019961016.975	
0,matmul_kernel,AI_CORE,1,1363,2402.175,1775117019961046.071	,1775117019963448.246	
0,matmul_kernel,AI_CORE,1,1364,2401.543,1775117019963478.130	,1775117019965879.673	
0,matmul_kernel,AI_CORE,1,1365,2406.712,1775117019965909.690	,1775117019968316.402	
0,matmul_kernel,AI_CORE,1,1366,2401.991,1775117019968343.418	,1775117019970745.409	
0,matmul_kernel,AI_CORE,1,1367,2405.678,1775117019970770.280	,1775117019973175.958	
0,matmul_kernel,AI_CORE,1,1368,2401.557,1775117019973203.685	,1775117019975605.242	
0,matmul_kernel,AI_CORE,1,1369,2410.588,1775117019975632.234	,1775117019978042.822	
0,matmul_kernel,AI_CORE,1,1370,2397.146,1775117019978072.466	,1775117019980469.612	
0,matmul_kernel,AI_CORE,1,1371,2405.696,1775117019980496.728	,1775117019982902.424	
0,matmul_kernel,AI_CORE,1,1372,2400.661,1775117019982931.019	,1775117019985331.680	
0,matmul_kernel,AI_CORE,1,1373,2402.216,1775117019985362.967	,1775117019987765.183	
0,matmul_kernel,AI_CORE,1,1374,2402.954,1775117019987791.161	,1775117019990194.115	
0,matmul_kernel,AI_CORE,1,1375,2403.583,1775117019990221.741	,1775117019992625.324	
0,matmul_kernel,AI_CORE,1,1376,2402.659,1775117019992653.888	,1775117019995056.547	
0,matmul_kernel,AI_CORE,1,1377,2396.818,1775117019995085.393	,1775117019997482.211	
0,matmul_kernel,AI_CORE,1,1378,2400.714,1775117019997508.437	,1775117019999909.151	
0,matmul_kernel,AI_CORE,1,1379,2401.856,1775117019999936.742	,1775117020002338.598	
0,matmul_kernel,AI_CORE,1,1380,2398.769,1775117020002366.542	,1775117020004765.311	
0,matmul_kernel,AI_CORE,1,1381,2401.197,1775117020004793.921	,1775117020007195.118	
0,matmul_kernel,AI_CORE,1,1382,2400.88,1775117020007221.356	,1775117020009622.236	
0,matmul_kernel,AI_CORE,1,1383,2406.746,1775117020009648.573	,1775117020012055.319	
0,matmul_kernel,AI_CORE,1,1384,2406.872,1775117020012083.673	,1775117020014490.545	
0,matmul_kernel,AI_CORE,1,1385,2404.491,1775117020014515.814	,1775117020016920.305	
0,matmul_kernel,AI_CORE,1,1386,2396.965,1775117020016949.326	,1775117020019346.291	
0,matmul_kernel,AI_CORE,1,1387,2398.574,1775117020019370.847	,1775117020021769.421	
0,matmul_kernel,AI_CORE,1,1388,2400.578,1775117020021798.876	,1775117020024199.454	
0,matmul_kernel,AI_CORE,1,1389,2399.723,1775117020024227.409	,1775117020026627.132	
0,matmul_kernel,AI_CORE,1,1390,2402.558,1775117020026758.208	,1775117020029160.766	
0,matmul_kernel,AI_CORE,1,1391,2400.874,1775117020029193.261	,1775117020031594.135	
0,matmul_kernel,AI_CORE,1,1392,2397.796,1775117020031628.671	,1775117020034026.467	
0,matmul_kernel,AI_CORE,1,1393,2402.583,1775117020034056.799	,1775117020036459.382	
0,matmul_kernel,AI_CORE,1,1394,2401.557,1775117020036490.393	,1775117020038891.950	
0,matmul_kernel,AI_CORE,1,1395,2404.711,1775117020038918.406	,1775117020041323.117	
0,matmul_kernel,AI_CORE,1,1396,2401.988,1775117020041351.356	,1775117020043753.344	
0,matmul_kernel,AI_CORE,1,1397,2401.94,1775117020043781.847	,1775117020046183.787	
0,matmul_kernel,AI_CORE,1,1398,2401.14,1775117020046209.635	,1775117020048610.775	
0,matmul_kernel,AI_CORE,1,1399,2403.601,1775117020048635.857	,1775117020051039.458	
0,matmul_kernel,AI_CORE,1,1400,2400.924,1775117020051065.347	,1775117020053466.271	
0,matmul_kernel,AI_CORE,1,1401,2403.077,1775117020053491.973	,1775117020055895.050	
0,matmul_kernel,AI_CORE,1,1402,2402.775,1775117020055923.802	,1775117020058326.577	
0,matmul_kernel,AI_CORE,1,1403,2401.299,1775117020058357.926	,1775117020060759.225	
0,matmul_kernel,AI_CORE,1,1404,2403.422,1775117020060787.370	,1775117020063190.792	
0,matmul_kernel,AI_CORE,1,1405,2404.664,1775117020063219.693	,1775117020065624.357	
0,matmul_kernel,AI_CORE,1,1406,2404.106,1775117020065652.740	,1775117020068056.846	
0,matmul_kernel,AI_CORE,1,1407,2401.19,1775117020068083.014	,1775117020070484.204	
0,matmul_kernel,AI_CORE,1,1408,2398.921,1775117020070511.387	,1775117020072910.308	
0,matmul_kernel,AI_CORE,1,1409,2404.813,1775117020072938.921	,1775117020075343.734	
0,matmul_kernel,AI_CORE,1,1410,2401.819,1775117020075372.106	,1775117020077773.925	
0,matmul_kernel,AI_CORE,1,1411,2402.238,1775117020077797.892	,1775117020080200.130	
0,matmul_kernel,AI_CORE,1,1412,2403.094,1775117020080231.184	,1775117020082634.278	
0,matmul_kernel,AI_CORE,1,1413,2403.606,1775117020082660.235	,1775117020085063.841	
0,matmul_kernel,AI_CORE,1,1414,2403.279,1775117020085095.745	,1775117020087499.024	
0,matmul_kernel,AI_CORE,1,1415,2402.625,1775117020087523.118	,1775117020089925.743	
0,matmul_kernel,AI_CORE,1,1416,2406.068,1775117020089952.591	,1775117020092358.659	
0,matmul_kernel,AI_CORE,1,1417,2403.902,1775117020092384.059	,1775117020094787.961	
0,matmul_kernel,AI_CORE,1,1418,2396.728,1775117020094817.345	,1775117020097214.073	
0,matmul_kernel,AI_CORE,1,1419,2402.999,1775117020097242.969	,1775117020099645.968	
0,matmul_kernel,AI_CORE,1,1420,2398.403,1775117020099673.114	,1775117020102071.517	
0,matmul_kernel,AI_CORE,1,1421,2402.997,1775117020102097.879	,1775117020104500.876	
0,matmul_kernel,AI_CORE,1,1422,2400.916,1775117020104532.994	,1775117020106933.910	
0,matmul_kernel,AI_CORE,1,1423,2407.669,1775117020106959.831	,1775117020109367.500	
0,matmul_kernel,AI_CORE,1,1424,2398.124,1775117020109393.525	,1775117020111791.649	
0,matmul_kernel,AI_CORE,1,1425,2397.465,1775117020111817.425	,1775117020114214.890	
0,matmul_kernel,AI_CORE,1,1426,2397.999,1775117020114240.248	,1775117020116638.247	
